id,Product_Type,Shot,Velocity_1,Velocity_2,Velocity_3,High_Velocity,Cylinder_Pressure,Rapid_Rise_Time,Biscuit_Thickness,Clamping_Force,Cycle_Time,Pressure_Rise_Time,Casting_Pressure,Spray_Time,Spray_1_Time,Spray_2_Time,Melting_Furnace_Temp,Air_Pressure,Coolant_Temp,Coolant_Pressure,Factory_Temp,Factory_Humidity,Pressure_Diff,Defect_Status,Defect_Type
3158,2,531,0.142,0.178,0.204,2.717,264,0.012,18,352,34.0,0.041,595,10.1,2.0,2.7,667.1,6.5,27.4,2.71,36.0,52.2,331,0,Normal
3159,2,532,0.157,0.165,0.196,2.709,265,0.012,17,352,34.0,0.04,596,10.1,2.0,2.7,667.7,6.5,27.5,2.7,36.0,52.4,331,0,Normal
3160,2,533,0.157,0.165,0.196,2.709,265,0.012,17,352,34.0,0.04,596,10.1,2.0,2.7,667.7,6.5,27.5,2.7,36.0,52.4,331,0,Normal
3161,2,534,0.16,0.173,0.212,2.709,264,0.012,16,361,34.0,0.04,594,10.1,2.0,2.7,668.1,6.5,27.4,2.7,36.0,52.0,330,0,Normal
3162,2,535,0.157,0.174,0.204,2.725,264,0.012,16,363,34.0,0.042,593,10.1,2.0,2.7,668.1,6.5,27.4,2.7,36.0,52.0,329,0,Normal
3163,2,536,0.146,0.165,0.206,2.717,264,0.013,15,354,34.0,0.042,594,10.1,2.0,2.7,668.5,6.6,27.4,2.69,36.1,52.4,330,0,Normal
3164,2,537,0.146,0.165,0.206,2.717,264,0.013,15,354,34.0,0.042,594,10.1,2.0,2.7,668.5,6.6,27.4,2.69,36.1,52.4,330,0,Normal
3165,2,538,0.16,0.174,0.21,2.686,264,0.011,16,357,34.0,0.04,595,10.1,2.0,2.7,668.8,6.6,27.4,2.71,36.1,52.5,331,0,Normal
3166,2,539,0.157,0.164,0.204,2.713,264,0.014,16,359,34.0,0.041,595,10.1,2.0,2.7,669.3,6.7,27.4,2.7,36.1,52.6,331,0,Normal
3167,2,540,0.155,0.166,0.21,2.71,264,0.012,15,359,34.0,0.042,594,10.1,2.0,2.7,669.3,6.7,27.4,2.7,36.1,52.6,330,0,Normal
3168,2,541,0.157,0.168,0.206,2.687,265,0.012,15,361,34.0,0.04,596,10.1,2.0,2.7,669.5,6.8,27.5,2.71,36.0,52.7,331,0,Normal
3169,2,542,0.144,0.168,0.194,2.724,265,0.011,14,357,34.0,0.039,596,10.1,2.0,2.7,669.5,6.8,27.5,2.71,36.0,52.7,331,0,Normal
3170,2,543,0.15,0.168,0.208,2.715,265,0.011,15,355,34.0,0.04,596,10.1,2.0,2.7,669.5,6.9,27.5,2.7,36.0,52.9,331,0,Normal
3171,2,544,0.15,0.168,0.208,2.715,265,0.011,15,355,34.0,0.04,596,10.1,2.0,2.7,669.5,6.9,27.5,2.7,36.0,52.9,331,0,Normal
3172,2,545,0.16,0.163,0.21,2.715,265,0.013,17,357,34.1,0.04,595,10.1,2.0,2.7,669.6,6.9,27.5,2.71,36.0,53.0,330,0,Normal
3173,2,546,0.15,0.17,0.2,2.696,264,0.012,14,355,34.0,0.041,595,10.1,2.0,2.7,669.6,6.9,27.5,2.71,36.0,53.0,331,0,Normal
3174,2,547,0.154,0.174,0.197,2.724,265,0.012,15,355,34.0,0.037,596,10.1,2.0,2.7,669.6,6.9,27.5,2.7,36.0,53.0,331,0,Normal
3175,2,548,0.152,0.174,0.2,2.689,264,0.012,14,357,34.0,0.04,594,10.1,2.0,2.7,670.0,6.9,27.5,2.7,36.0,52.9,330,0,Normal
3176,2,549,0.152,0.162,0.208,2.684,264,0.012,15,359,34.0,0.039,595,10.1,2.0,2.7,670.0,6.9,27.5,2.7,36.0,52.9,331,0,Normal
3177,2,550,0.16,0.166,0.208,2.7,264,0.012,14,359,34.0,0.04,595,10.1,2.0,2.7,670.1,6.9,27.5,2.69,36.0,52.8,331,0,Normal
3178,2,551,0.152,0.171,0.214,2.698,264,0.011,15,359,34.0,0.04,595,10.1,2.0,2.7,670.1,6.9,27.5,2.69,36.0,52.8,331,0,Normal
3179,2,552,0.158,0.166,0.204,2.698,265,0.012,17,350,34.0,0.039,595,10.1,2.0,2.7,670.5,6.9,27.5,2.7,36.0,52.7,330,0,Normal
3180,2,553,0.158,0.166,0.204,2.698,265,0.012,17,350,34.0,0.039,595,10.1,2.0,2.7,670.5,6.9,27.5,2.7,36.0,52.7,330,0,Normal
3181,2,554,0.148,0.17,0.212,2.688,265,0.012,17,354,34.0,0.04,596,10.1,2.0,2.7,670.6,6.9,27.5,2.68,36.0,52.9,331,0,Normal
3182,2,555,0.152,0.172,0.208,2.722,265,0.012,17,366,34.0,0.04,595,10.1,2.0,2.7,671.1,6.9,27.5,2.69,36.0,53.3,330,0,Normal
3183,2,556,0.158,0.162,0.21,2.655,265,0.011,16,366,34.0,0.038,595,10.1,2.0,2.7,671.1,6.9,27.5,2.69,36.0,53.3,330,0,Normal
3184,2,557,0.158,0.166,0.202,2.681,265,0.012,17,366,34.0,0.04,596,10.1,2.0,2.7,671.2,6.9,27.5,2.73,36.0,53.7,331,0,Normal
3185,2,558,0.152,0.172,0.21,2.724,264,0.011,17,361,34.0,0.042,595,10.1,2.0,2.7,671.2,6.9,27.5,2.73,36.0,53.7,331,0,Normal
3186,2,559,0.152,0.17,0.206,2.723,264,0.012,16,359,34.0,0.04,595,10.1,2.0,2.7,671.6,6.9,27.5,2.69,36.0,53.9,331,0,Normal
3187,2,560,0.16,0.168,0.192,2.704,262,0.009,12,363,34.0,0.042,590,10.1,2.0,2.7,671.6,6.9,27.5,2.69,36.0,53.9,328,0,Normal
3188,2,561,0.16,0.166,0.204,2.673,262,0.01,11,355,34.0,0.044,588,10.1,2.0,2.7,671.6,6.9,27.5,2.7,36.0,54.1,326,0,Normal
3189,2,562,0.16,0.166,0.204,2.673,262,0.01,11,355,34.0,0.044,588,10.1,2.0,2.7,672.0,6.9,27.5,2.69,36.0,54.2,326,0,Normal
3190,2,563,0.158,0.162,0.202,2.679,264,0.011,14,354,34.0,0.04,594,10.1,2.0,2.7,672.0,6.9,27.5,2.69,36.0,54.2,330,0,Normal
3191,2,564,0.158,0.164,0.206,2.708,265,0.012,14,354,34.0,0.038,595,10.1,2.0,2.7,672.0,6.9,27.5,2.71,36.0,54.3,330,0,Normal
3192,2,565,0.15,0.164,0.187,2.719,265,0.012,15,363,34.0,0.04,595,10.1,2.0,2.7,672.0,6.9,27.5,2.71,36.0,54.3,330,0,Normal
3193,2,566,0.156,0.164,0.197,2.717,264,0.012,15,363,34.0,0.04,595,10.1,2.0,2.7,672.0,6.9,27.5,2.7,35.9,54.5,331,0,Normal
3194,2,567,0.15,0.17,0.213,2.718,265,0.012,15,363,34.0,0.04,596,10.1,2.0,2.7,672.0,6.9,27.5,2.7,35.9,54.5,331,0,Normal
3195,2,568,0.156,0.168,0.202,2.679,265,0.012,15,354,34.0,0.04,596,10.1,2.0,2.7,671.6,6.9,27.5,2.71,35.9,54.6,331,0,Normal
3196,2,569,0.146,0.168,0.2,2.699,264,0.012,15,355,34.0,0.04,595,10.1,2.0,2.7,671.0,6.9,27.5,2.69,36.0,54.6,331,0,Normal
3197,2,570,0.154,0.168,0.2,2.716,264,0.012,15,357,34.0,0.039,595,10.1,2.0,2.7,671.0,6.9,27.5,2.69,36.0,54.6,331,0,Normal
3198,2,571,0.156,0.164,0.21,2.689,264,0.014,14,357,34.0,0.039,594,10.1,2.0,2.7,670.4,6.9,27.5,2.71,36.0,54.6,330,0,Normal
3199,2,572,0.158,0.162,0.212,2.684,264,0.012,13,357,34.0,0.038,595,10.1,2.0,2.7,670.4,6.9,27.5,2.71,36.0,54.6,331,0,Normal
3200,2,573,0.154,0.172,0.196,2.678,264,0.012,16,355,33.9,0.037,595,10.1,2.0,2.7,669.7,6.9,27.6,2.67,36.0,54.6,331,0,Normal
3201,2,574,0.156,0.164,0.204,2.715,264,0.012,15,355,34.0,0.04,595,10.1,2.0,2.7,669.7,6.9,27.6,2.67,36.0,54.6,331,0,Normal
3202,2,575,0.15,0.162,0.21,2.706,265,0.012,16,355,34.0,0.039,595,10.1,2.0,2.7,669.0,6.9,27.5,2.68,36.0,54.5,330,0,Normal
3203,2,576,0.15,0.162,0.21,2.706,265,0.012,16,355,34.0,0.039,595,10.1,2.0,2.7,669.0,6.9,27.5,2.68,36.0,54.5,330,0,Normal
3204,2,577,0.152,0.17,0.212,2.693,264,0.012,14,357,34.0,0.04,594,10.1,2.0,2.7,668.6,6.9,27.6,2.67,36.0,54.4,330,0,Normal
3205,2,578,0.158,0.171,0.214,2.678,265,0.012,15,359,34.0,0.04,596,10.1,2.0,2.7,668.4,7.0,27.6,2.71,35.9,54.3,331,0,Normal
3206,2,579,0.158,0.168,0.198,2.681,264,0.012,15,363,34.0,0.039,594,10.1,2.0,2.7,668.4,7.0,27.6,2.71,35.9,54.3,330,0,Normal
3207,2,580,0.162,0.162,0.212,2.698,265,0.011,15,363,34.0,0.037,595,10.1,2.0,2.7,668.4,6.9,27.6,2.69,35.9,54.2,330,0,Normal
3208,2,581,0.158,0.166,0.206,2.692,263,0.01,18,363,34.0,0.044,592,10.1,2.0,2.7,668.4,6.9,27.6,2.69,35.9,54.2,329,0,Normal
3209,2,582,0.158,0.166,0.206,2.692,263,0.01,18,363,34.0,0.044,592,10.1,2.0,2.7,668.5,7.0,27.5,2.71,35.9,53.9,329,0,Normal
3210,2,583,0.15,0.17,0.204,2.683,264,0.012,17,361,34.0,0.04,594,10.1,2.0,2.7,668.5,7.0,27.5,2.71,35.9,53.9,330,0,Normal
3211,2,584,0.156,0.176,0.208,2.682,265,0.012,15,361,33.9,0.038,596,10.1,2.0,2.7,668.5,6.9,27.5,2.7,35.9,53.7,331,0,Normal
3212,2,585,0.156,0.176,0.208,2.682,265,0.012,15,361,33.9,0.038,596,10.1,2.0,2.7,668.6,7.0,27.6,2.69,35.9,53.5,331,0,Normal
3213,2,586,0.155,0.17,0.206,2.683,265,0.011,16,361,34.0,0.042,595,10.1,2.0,2.7,668.6,7.0,27.6,2.69,35.9,53.5,330,0,Normal
3214,2,587,0.16,0.165,0.202,2.671,264,0.009,17,361,34.0,0.041,595,10.1,2.0,2.7,668.6,6.9,27.6,2.69,35.8,53.6,331,0,Normal
3215,2,588,0.16,0.164,0.208,2.693,265,0.011,16,363,34.0,0.04,596,10.1,2.0,2.7,668.6,6.9,27.6,2.69,35.8,53.6,331,1,Impurity
3216,2,589,0.156,0.165,0.206,2.696,263,0.012,15,363,34.0,0.041,592,10.1,2.0,2.7,668.5,6.9,27.6,2.71,35.8,53.5,329,1,Impurity
3217,2,590,0.155,0.171,0.206,2.679,263,0.01,13,363,34.0,0.044,593,10.1,2.0,2.7,668.5,6.9,27.6,2.71,35.8,53.5,330,1,Blow_Hole
3218,2,591,0.158,0.17,0.202,2.717,265,0.012,16,363,34.1,0.04,595,10.1,2.0,2.7,668.6,6.9,27.6,2.7,35.8,53.4,330,0,Normal
3219,2,592,0.156,0.163,0.208,2.714,265,0.012,16,363,34.1,0.04,596,10.1,2.0,2.7,668.7,6.9,27.5,2.7,35.8,53.5,331,0,Normal
3220,2,593,0.15,0.174,0.212,2.72,265,0.012,16,363,34.1,0.038,596,10.1,2.0,2.7,668.7,6.9,27.5,2.7,35.8,53.5,331,0,Normal
3221,2,594,0.152,0.164,0.2,2.713,265,0.012,17,363,34.1,0.04,595,10.1,2.0,2.7,669.3,6.9,27.5,2.69,35.8,53.5,330,0,Normal
3222,2,595,0.142,0.158,0.205,2.72,265,0.011,17,364,34.1,0.037,596,10.1,2.0,2.7,669.3,6.9,27.5,2.69,35.8,53.5,331,0,Normal
3223,2,596,0.144,0.162,0.208,2.677,265,0.011,17,364,34.1,0.04,596,10.1,2.0,2.7,669.4,6.9,27.6,2.71,35.7,53.6,331,0,Normal
3224,2,597,0.162,0.166,0.208,2.716,265,0.012,17,366,34.1,0.04,596,10.1,2.0,2.7,669.4,6.9,27.6,2.71,35.7,53.6,331,0,Normal
3225,2,598,0.158,0.172,0.206,2.696,265,0.01,17,364,34.0,0.04,596,10.1,2.0,2.7,669.8,7.0,27.6,2.7,35.7,53.6,331,0,Normal
3226,2,599,0.16,0.164,0.206,2.694,265,0.012,18,364,34.0,0.04,596,10.1,2.0,2.7,670.4,6.9,27.5,2.71,35.6,53.7,331,0,Normal
3227,2,600,0.158,0.17,0.202,2.691,265,0.011,18,364,34.0,0.04,595,10.1,2.0,2.7,670.4,6.9,27.5,2.71,35.6,53.7,330,0,Normal
3228,2,601,0.156,0.168,0.206,2.706,265,0.012,19,366,34.0,0.041,595,10.1,2.0,2.7,670.8,6.9,27.5,2.67,35.5,53.8,330,0,Normal
3229,2,602,0.146,0.168,0.204,2.715,265,0.014,17,366,34.0,0.04,596,10.1,2.0,2.7,670.8,6.9,27.5,2.67,35.5,53.8,331,0,Normal
3230,2,603,0.149,0.16,0.206,2.682,265,0.012,19,366,33.9,0.04,596,10.1,2.0,2.7,671.2,6.9,27.5,2.68,35.5,53.9,331,1,Scratch
3231,2,604,0.16,0.162,0.206,2.668,265,0.013,18,368,33.9,0.04,595,10.1,2.0,2.7,671.2,6.9,27.5,2.68,35.5,53.9,330,0,Normal
3232,2,605,0.154,0.17,0.206,2.703,265,0.012,18,368,34.0,0.04,595,10.1,2.0,2.7,671.4,6.9,27.6,2.7,35.5,54.0,330,0,Normal
3233,2,606,0.157,0.16,0.204,2.719,265,0.011,17,368,33.9,0.04,597,10.1,2.0,2.7,671.5,7.0,27.6,2.7,35.5,54.3,332,0,Normal
3234,2,607,0.157,0.171,0.204,2.705,265,0.012,17,368,33.9,0.04,597,10.1,2.0,2.7,671.5,7.0,27.6,2.7,35.5,54.3,332,0,Normal
3235,2,608,0.155,0.168,0.204,2.705,264,0.012,17,368,34.0,0.04,595,10.1,2.0,2.7,670.8,6.9,27.5,2.69,35.5,54.6,331,0,Normal
3236,2,609,0.156,0.17,0.208,2.697,264,0.012,19,368,34.0,0.04,595,10.1,2.0,2.7,670.8,6.9,27.5,2.69,35.5,54.6,331,0,Normal
3237,2,610,0.142,0.173,0.205,2.692,265,0.012,16,368,33.9,0.04,596,10.1,2.0,2.7,670.4,6.9,27.6,2.7,35.5,55.1,331,0,Normal
3238,2,611,0.158,0.164,0.204,2.708,265,0.012,19,368,34.0,0.04,595,10.1,2.0,2.7,670.4,6.9,27.6,2.7,35.5,55.1,330,0,Normal
3239,2,612,0.162,0.165,0.208,2.686,265,0.011,19,368,33.9,0.04,597,10.1,2.0,2.7,669.5,7.0,27.6,2.71,35.5,55.7,332,1,Blow_Hole
3240,2,613,0.16,0.172,0.216,2.704,265,0.012,18,370,33.9,0.042,595,10.1,2.0,2.7,669.0,6.9,27.6,2.69,35.4,55.9,330,1,Contamination
3241,2,614,0.16,0.172,0.216,2.704,265,0.012,18,370,33.9,0.042,595,10.1,2.0,2.7,669.0,6.9,27.6,2.69,35.4,55.9,330,0,Normal
3242,2,615,0.158,0.162,0.198,2.698,265,0.012,18,370,33.9,0.041,595,10.1,2.0,2.7,668.7,7.0,27.6,2.69,35.4,55.9,330,0,Normal
3243,2,616,0.156,0.166,0.202,2.679,264,0.012,19,370,34.0,0.039,594,10.1,2.0,2.7,668.7,7.0,27.6,2.69,35.4,55.9,330,0,Normal
3244,2,617,0.157,0.164,0.211,2.69,265,0.01,19,370,34.0,0.04,596,10.1,2.0,2.7,668.6,6.9,27.6,2.7,35.4,55.9,331,0,Normal
3245,2,618,0.16,0.164,0.202,2.685,264,0.012,19,370,34.1,0.04,595,10.1,2.0,2.7,668.6,6.9,27.6,2.7,35.4,55.9,331,0,Normal
3246,2,619,0.152,0.166,0.208,2.674,265,0.011,19,370,34.0,0.04,595,10.1,2.0,2.7,669.0,6.9,27.6,2.71,35.3,56.2,330,0,Normal
3247,2,620,0.158,0.168,0.202,2.677,265,0.012,18,370,34.1,0.039,596,10.1,2.0,2.7,669.0,6.9,27.6,2.71,35.3,56.2,331,0,Normal
3248,2,621,0.158,0.166,0.202,2.709,265,0.012,18,370,34.1,0.04,596,10.1,2.0,2.7,669.5,6.9,27.6,2.7,35.3,56.4,331,0,Normal
3249,2,622,0.158,0.164,0.208,2.673,265,0.012,18,370,34.0,0.04,596,10.1,2.0,2.7,669.7,6.9,27.5,2.71,35.3,56.4,331,0,Normal
3250,2,623,0.158,0.166,0.202,2.714,265,0.012,17,372,34.0,0.04,595,10.1,2.0,2.7,669.7,6.9,27.5,2.71,35.3,56.4,330,0,Normal
3251,2,0,0.156,0.17,0.208,2.533,265,0.012,16,355,33.9,0.034,596,10.1,2.0,2.7,678.1,6.9,26.0,2.78,30.7,66.0,331,1,Blow_Hole
3252,2,1,0.156,0.17,0.208,2.533,265,0.012,16,355,33.9,0.034,596,10.1,2.0,2.7,677.4,6.9,26.0,2.76,30.6,66.0,331,0,Normal
3253,2,2,0.149,0.174,0.204,2.506,264,0.012,16,357,33.9,0.042,595,10.0,2.0,2.7,677.4,6.9,26.0,2.76,30.6,66.0,331,0,Normal
3254,2,3,0.144,0.164,0.203,2.529,264,0.012,13,361,33.9,0.036,593,10.0,2.0,2.7,676.4,6.9,26.0,2.72,30.6,66.1,329,1,Blow_Hole
3255,2,4,0.158,0.16,0.204,2.506,265,0.012,15,361,33.9,0.041,596,10.0,2.0,2.7,676.4,6.9,26.0,2.72,30.6,66.1,331,1,Blow_Hole
3256,2,5,0.158,0.164,0.204,2.499,264,0.012,16,359,33.9,0.034,595,10.1,2.0,2.7,675.9,6.9,26.0,2.74,30.6,66.1,331,0,Normal
3257,2,6,0.16,0.17,0.212,2.519,264,0.012,16,359,34.0,0.041,595,10.0,2.0,2.7,675.9,6.9,26.0,2.74,30.6,66.1,331,1,Blow_Hole
3258,2,7,0.162,0.166,0.21,2.521,262,0.012,13,359,34.0,0.036,589,10.0,2.0,2.7,675.3,6.8,26.0,2.76,30.7,66.1,327,0,Normal
3259,2,8,0.158,0.168,0.202,2.526,263,0.012,13,361,34.0,0.033,591,10.0,2.0,2.7,674.8,6.8,25.9,2.74,30.7,66.2,328,1,Blow_Hole
3260,2,9,0.158,0.174,0.204,2.519,265,0.012,16,361,34.0,0.041,595,10.0,2.0,2.7,674.8,6.8,25.9,2.74,30.7,66.2,330,1,Blow_Hole
3261,2,10,0.15,0.164,0.203,2.534,265,0.012,16,359,34.0,0.041,596,10.0,2.0,2.7,674.6,6.7,26.0,2.74,30.7,66.2,331,1,Blow_Hole
3262,2,11,0.16,0.17,0.204,2.544,265,0.012,15,361,34.0,0.041,595,10.0,2.0,2.7,674.6,6.7,26.0,2.74,30.7,66.2,330,1,Short_Shot
3263,2,12,0.158,0.162,0.202,2.509,265,0.011,14,361,34.0,0.041,596,10.0,2.0,2.7,674.5,6.6,26.0,2.74,30.8,66.0,331,1,Short_Shot
3264,2,13,0.158,0.162,0.202,2.509,265,0.011,14,361,34.0,0.041,596,10.0,2.0,2.7,674.5,6.6,26.0,2.74,30.8,66.0,331,1,Short_Shot
3265,2,14,0.16,0.17,0.202,2.526,247,0.011,2,364,34.0,0.045,556,10.0,2.0,2.7,674.5,6.5,25.9,2.73,30.9,66.0,309,1,Blow_Hole
3266,2,15,0.16,0.17,0.202,2.526,247,0.011,2,364,34.0,0.045,556,10.0,2.0,2.7,674.6,6.4,26.0,2.74,30.9,66.0,309,0,Normal
3267,2,19,0.16,0.164,0.202,2.528,264,0.011,19,350,34.0,0.035,595,10.0,2.0,2.7,669.7,6.5,25.9,2.73,31.0,65.3,331,1,Blow_Hole
3268,2,20,0.156,0.164,0.2,2.495,265,0.011,18,352,33.9,0.035,596,10.0,2.0,2.7,669.7,6.5,25.9,2.73,31.0,65.3,331,0,Normal
3269,2,21,0.158,0.168,0.204,2.514,265,0.012,20,354,34.0,0.037,595,10.0,2.0,2.7,668.4,6.4,25.9,2.75,31.0,65.2,330,0,Normal
3270,2,22,0.147,0.174,0.202,2.498,265,0.012,19,357,33.9,0.036,595,10.0,2.0,2.7,667.5,6.3,25.9,2.72,30.9,65.3,330,0,Normal
3271,2,23,0.148,0.172,0.212,2.519,265,0.011,19,357,34.0,0.036,596,10.0,2.0,2.7,667.5,6.3,25.9,2.72,30.9,65.3,331,1,Blow_Hole
3272,2,24,0.147,0.166,0.212,2.509,265,0.011,19,359,33.9,0.035,596,10.0,2.0,2.7,666.7,6.3,26.0,2.73,30.9,65.4,331,0,Normal
3273,2,25,0.152,0.168,0.2,2.507,265,0.012,19,363,33.9,0.035,595,10.0,2.0,2.7,666.7,6.3,26.0,2.73,30.9,65.4,330,0,Normal
3274,2,26,0.152,0.17,0.206,2.524,265,0.012,18,363,34.0,0.035,595,10.0,2.0,2.7,666.5,6.2,25.9,2.72,30.9,65.6,330,1,Blow_Hole
3275,2,27,0.154,0.172,0.206,2.524,265,0.011,17,364,33.9,0.036,596,10.0,2.0,2.7,666.5,6.2,25.9,2.72,30.9,65.6,331,0,Normal
3276,2,28,0.14,0.174,0.208,2.526,265,0.012,17,366,33.9,0.034,595,10.0,2.0,2.7,665.7,6.2,26.0,2.74,30.9,65.8,330,1,Blow_Hole
3277,2,29,0.158,0.17,0.206,2.534,265,0.011,16,368,33.9,0.035,596,10.0,2.0,2.7,665.2,6.1,26.0,2.73,30.9,65.8,331,0,Normal
3278,2,30,0.154,0.174,0.205,2.529,265,0.012,16,368,33.9,0.035,595,10.0,2.0,2.7,665.2,6.1,26.0,2.73,30.9,65.8,330,0,Normal
3279,2,31,0.142,0.166,0.208,2.523,265,0.011,16,366,33.9,0.036,596,10.0,2.0,2.7,664.5,6.1,26.0,2.78,30.9,65.8,331,0,Normal
3280,2,32,0.155,0.164,0.196,2.534,264,0.011,15,368,33.9,0.035,594,10.0,2.0,2.7,664.5,6.1,26.0,2.78,30.9,65.8,330,1,Blow_Hole
3281,2,33,0.158,0.17,0.202,2.51,265,0.012,17,368,34.0,0.036,596,10.0,2.0,2.7,664.5,6.0,26.0,2.74,30.9,65.8,331,1,Short_Shot
3282,2,34,0.15,0.162,0.188,2.524,264,0.011,14,368,33.8,0.036,594,10.0,2.0,2.7,664.5,6.0,26.0,2.74,30.9,65.8,330,1,Blow_Hole
3283,2,35,0.158,0.168,0.21,2.527,264,0.012,17,370,33.9,0.037,594,10.0,2.0,2.7,664.4,6.0,26.0,2.75,30.9,65.9,330,0,Normal
3284,2,36,0.158,0.171,0.212,2.505,265,0.011,17,368,33.9,0.036,595,10.0,2.0,2.7,664.1,6.0,26.0,2.73,30.9,65.9,330,1,Blow_Hole
3285,2,37,0.16,0.162,0.2,2.524,265,0.012,17,368,33.9,0.035,596,10.0,2.0,2.7,664.1,6.0,26.0,2.73,30.9,65.9,331,0,Normal
3286,2,38,0.155,0.168,0.206,2.506,265,0.012,18,370,33.9,0.035,595,10.0,2.0,2.7,663.6,6.0,26.0,2.72,30.8,66.1,330,1,Short_Shot
3287,2,39,0.149,0.17,0.204,2.521,265,0.011,18,372,33.9,0.036,596,10.0,2.0,2.7,663.6,6.0,26.0,2.72,30.8,66.1,331,1,Blow_Hole
3288,2,40,0.156,0.173,0.204,2.505,265,0.011,18,372,33.9,0.035,595,10.0,2.0,2.7,662.7,5.9,26.0,2.75,30.7,66.3,330,0,Normal
3289,2,41,0.152,0.168,0.206,2.532,264,0.011,16,372,33.9,0.036,594,10.0,2.0,2.7,662.7,5.9,26.0,2.75,30.7,66.3,330,0,Normal
3290,2,42,0.149,0.17,0.202,2.501,265,0.012,18,372,33.9,0.035,596,10.0,2.0,2.7,662.1,5.9,26.0,2.74,30.7,66.5,331,0,Normal
3291,2,43,0.158,0.164,0.21,2.524,265,0.012,15,372,33.9,0.042,596,10.0,2.0,2.7,662.1,5.9,26.0,2.74,30.7,66.5,331,0,Normal
3292,2,44,0.158,0.164,0.21,2.524,265,0.012,15,372,33.9,0.042,596,10.0,2.0,2.7,661.2,5.9,26.0,2.75,30.7,66.5,331,0,Normal
3293,2,45,0.16,0.16,0.204,2.534,265,0.012,15,372,33.9,0.036,596,10.0,2.0,2.7,660.2,5.9,26.0,2.76,30.7,66.4,331,1,Blow_Hole
3294,2,46,0.16,0.16,0.204,2.534,265,0.012,15,372,33.9,0.036,596,10.0,2.0,2.7,660.2,5.9,26.0,2.76,30.7,66.4,331,0,Normal
3295,2,47,0.156,0.168,0.21,2.525,265,0.011,18,372,33.9,0.035,595,10.0,2.0,2.7,659.7,5.8,25.9,2.77,30.6,66.5,330,1,Blow_Hole
3296,2,48,0.158,0.176,0.205,2.509,265,0.012,18,373,33.8,0.035,596,10.0,2.0,2.7,659.7,5.8,25.9,2.77,30.6,66.5,331,1,Short_Shot
3297,2,49,0.15,0.174,0.204,2.53,265,0.011,17,373,33.9,0.033,595,10.0,2.0,2.7,658.9,5.8,26.0,2.76,30.6,66.7,330,1,Short_Shot
3298,2,50,0.146,0.162,0.21,2.517,265,0.012,17,373,33.8,0.033,596,10.0,2.0,2.7,658.9,5.8,26.0,2.76,30.6,66.7,331,0,Normal
3299,2,51,0.158,0.17,0.204,2.531,265,0.012,16,372,33.9,0.036,596,10.0,2.0,2.7,658.5,5.8,25.9,2.78,30.6,66.8,331,0,Normal
3300,2,52,0.157,0.166,0.212,2.509,264,0.012,15,375,33.9,0.038,593,10.0,2.0,2.7,658.4,5.9,26.0,2.75,30.6,67.0,329,1,Short_Shot
3301,2,53,0.156,0.168,0.204,2.534,263,0.012,15,373,33.8,0.035,593,10.0,2.0,2.7,658.4,5.9,26.0,2.75,30.6,67.0,330,1,Short_Shot
3302,2,54,0.156,0.168,0.204,2.534,263,0.012,15,373,33.8,0.035,593,10.0,2.0,2.7,658.4,5.9,26.0,2.76,30.7,67.0,330,0,Normal
3303,2,55,0.156,0.17,0.208,2.537,265,0.012,17,373,33.9,0.036,595,9.9,2.0,2.7,658.4,5.9,26.0,2.76,30.7,67.0,330,0,Normal
3304,2,56,0.148,0.164,0.202,2.51,263,0.011,15,373,34.2,0.038,593,10.3,2.4,3.0,658.7,5.9,26.0,2.76,30.7,66.9,330,1,Short_Shot
3305,2,57,0.155,0.168,0.2,2.508,265,0.012,18,373,34.2,0.035,596,10.3,2.4,3.0,658.7,5.9,26.0,2.76,30.7,66.9,331,0,Normal
3306,2,58,0.158,0.172,0.194,2.503,265,0.012,18,372,34.1,0.036,596,10.2,2.4,3.0,659.3,5.8,26.0,2.75,30.7,66.8,331,0,Normal
3307,2,59,0.16,0.164,0.208,2.513,265,0.012,19,372,35.0,0.036,596,11.1,2.4,3.0,659.4,5.8,26.0,2.72,30.8,66.8,331,0,Normal
3308,2,60,0.158,0.171,0.211,2.498,265,0.01,20,372,34.9,0.036,595,11.1,2.4,3.0,659.4,5.8,26.0,2.72,30.8,66.8,330,1,Short_Shot
3309,2,61,0.149,0.174,0.206,2.512,265,0.011,19,373,34.9,0.033,596,11.1,2.4,3.0,658.7,5.8,26.0,2.75,30.9,66.6,331,1,Blow_Hole
3310,2,62,0.156,0.163,0.204,2.504,265,0.011,18,373,34.9,0.035,596,11.1,2.4,3.0,658.7,5.8,26.0,2.75,30.9,66.6,331,0,Normal
3311,2,63,0.15,0.166,0.204,2.524,265,0.012,17,373,34.9,0.042,596,11.1,2.4,3.0,658.3,5.7,26.1,2.75,30.9,66.5,331,1,Short_Shot
3312,2,64,0.152,0.168,0.204,2.507,265,0.012,18,373,34.9,0.035,596,11.1,2.4,3.0,658.3,5.7,26.1,2.75,30.9,66.5,331,1,Blow_Hole
3313,2,65,0.141,0.168,0.202,2.524,265,0.012,18,372,34.9,0.036,595,11.1,2.4,3.0,657.5,5.7,26.0,2.73,30.9,66.5,330,1,Short_Shot
